GENERATION_PROJECT,build_year,gen_overnight_cost,gen_fixed_om
g11105i,2030,5255000,354119.7875932274
g11106i,2030,5255000,395458.27732412994
g11107i,2030,5255000,310535.62374020164
g11108i,2030,5255000,310535.62374020164
g11109i,2030,5255000,374006.1780703606
g11110i,2030,5255000,338683.2421519015
g11111i,2030,1616000,46075.68795472918
g11112i,2030,1616000,49866.55979480602
g11113i,2030,1616000,49866.55979480602
g11114i,2030,1616000,49866.55979480602
g11115i,2030,1616000,132652.32799738648
g11116i,2030,1616000,132652.32799738648
g11117i,2030,1616000,132652.32799738648
g11118i,2030,1616000,132652.32799738648
g11119i,2030,1616000,132652.32799738648
g11120i,2030,1616000,457797.6
g11121i,2030,1616000,457797.6
g11122i,2030,1956000,0.0
g11123i,2030,1956000,0.0
g11124i,2030,1616000,174119.6
g11125i,2030,1616000,174119.6
g11126i,2030,1616000,174119.6
g11127i,2030,1616000,130116.22619808307
g11128i,2030,1616000,130116.22619808307
g11129i,2030,1616000,249286.54736842107
g11130i,2030,1616000,402473.1737704918
g11131i,2030,1616000,402473.1737704918
g11132i,2030,1616000,402473.1737704918
g11133i,2030,1616000,235658.37399380805
g11134i,2030,1616000,235658.37399380805
g11135i,2030,1956000,0.0
g11136i,2030,1616000,161343.11020408163
g11137i,2030,1616000,161343.11020408163
g11138i,2030,1616000,274652.8554744526
g11139i,2030,1616000,158468.4
g11140i,2030,5983000,0.0
g11141i,2030,5983000,0.0
g11142i,2030,5983000,0.0
g11143i,2030,5983000,0.0
g11144i,2030,5983000,0.0
g11145i,2030,5983000,0.0
g11146i,2030,5983000,0.0
g11147i,2030,5983000,0.0
g11148i,2030,5983000,0.0
g11149i,2030,5983000,0.0
g11150i,2030,5983000,0.0
g11151i,2030,1600000,0.0
g11152i,2030,1600000,0.0
g11153i,2030,1600000,0.0
g11154i,2030,1600000,0.0
g11155i,2030,1616000,82820.93333333335
g11156i,2030,1616000,82820.93333333335
g11157i,2030,1616000,82820.93333333335
g11158i,2030,1616000,82820.93333333335
g11159i,2030,5983000,0.0
g11160i,2030,5983000,0.0
g11161i,2030,5983000,0.0
g11162i,2030,5983000,0.0
g11163i,2030,5983000,0.0
g11164i,2030,5983000,0.0
g11165i,2030,1600000,0.0
g11166i,2030,1600000,0.0
g11167i,2030,1600000,0.0
g11168i,2030,1600000,0.0
g11169i,2030,1600000,0.0
g11170i,2030,1600000,0.0
g11171i,2030,1600000,0.0
g11172i,2030,1600000,0.0
g11173i,2030,5983000,0.0
g11174i,2030,5983000,0.0
g11175i,2030,5983000,0.0
g11176i,2030,5983000,0.0
g11177i,2030,1616000,143669.8013245033
g11178i,2030,1616000,143669.8013245033
g11179i,2030,1616000,143669.8013245033
g11180i,2030,1616000,143669.8013245033
g11181i,2030,5983000,0.0
g11182i,2030,5983000,0.0
g11183i,2030,5983000,0.0
g11184i,2030,5983000,0.0
g11185i,2030,5983000,0.0
g11186i,2030,1600000,0.0
g11187i,2030,1600000,0.0
g11188i,2030,1616000,201980.37486910995
g11189i,2030,1616000,274652.8554744526
g11190i,2030,1616000,274652.8554744526
g11191i,2030,5983000,0.0
g11192i,2030,5983000,0.0
g11193i,2030,5983000,0.0
g11194i,2030,5983000,0.0
g11195i,2030,5983000,0.0
g11196i,2030,5983000,0.0
g11197i,2030,5983000,0.0
g11198i,2030,1616000,123358.95135135134
g11199i,2030,1616000,123358.95135135134
g11200i,2030,1600000,0.0
g11201i,2030,1600000,0.0
g11202i,2030,1600000,0.0
g11203i,2030,5983000,0.0
g11204i,2030,5983000,0.0
g11205i,2030,5983000,0.0
g11206i,2030,1616000,134021.48429752068
g11207i,2030,1616000,134021.48429752068
g11208i,2030,1616000,581050.7999999999
g11209i,2030,1616000,406725.8320441989
g11210i,2030,1616000,406725.8320441989
g11211i,2030,1616000,161343.11020408163
g11212i,2030,5983000,0.0
g11213i,2030,5983000,0.0
g11214i,2030,5983000,0.0
g11215i,2030,5983000,0.0
g11216i,2030,5255000,111826.94798950112
g11217i,2030,5255000,87905.53905179325
g11218i,2030,1616000,300460.61204819276
g11219i,2030,1616000,300460.61204819276
g11220i,2030,1616000,311067.6
g11221i,2030,5983000,0.0
g11222i,2030,5983000,0.0
g11223i,2030,5983000,0.0
g11224i,2030,5983000,0.0
g11225i,2030,5983000,0.0
g11226i,2030,5983000,0.0
g11227i,2030,5983000,0.0
g11228i,2030,5983000,0.0
g11229i,2030,1600000,0.0
g11230i,2030,1600000,0.0
g11231i,2030,5983000,0.0
g11232i,2030,1600000,0.0
g11233i,2030,1600000,0.0
g11234i,2030,1600000,0.0
g11235i,2030,1600000,0.0
g11236i,2030,5983000,0.0
g11237i,2030,5983000,0.0
g11238i,2030,5983000,0.0
g11239i,2030,5983000,0.0
g11240i,2030,5983000,0.0
g11241i,2030,1616000,64527.75726495727
g11242i,2030,1616000,64527.75726495727
g11243i,2030,1616000,47835.23948497854
g11244i,2030,1616000,47835.23948497854
g11245i,2030,1616000,47835.23948497854
g11246i,2030,1616000,47835.23948497854
g11247i,2030,1616000,47835.23948497854
g11248i,2030,1616000,47835.23948497854
g11249i,2030,1600000,0.0
g11250i,2030,1600000,0.0
g11251i,2030,1600000,0.0
g11252i,2030,1616000,158750.68617234466
g11253i,2030,1600000,0.0
g11254i,2030,1600000,0.0
g11255i,2030,1600000,0.0
g11256i,2030,1600000,0.0
g11257i,2030,1600000,0.0
g11258i,2030,5983000,0.0
g11259i,2030,1600000,0.0
g11260i,2030,1616000,273441.1885216127
g11261i,2030,1616000,273441.1885216127
g11262i,2030,1616000,273441.1885216127
g11263i,2030,1616000,170717.1652173913
g11264i,2030,1616000,166509.0799154334
g11265i,2030,1616000,134021.48429752068
g11266i,2030,1616000,134021.48429752068
g11267i,2030,5983000,0.0
g11268i,2030,5983000,0.0
g11269i,2030,5983000,0.0
g11270i,2030,5983000,0.0
g11271i,2030,1616000,159891.2363636364
g11272i,2030,1616000,201020.1
g11273i,2030,5983000,0.0
g11274i,2030,1616000,170385.0403470716
g11275i,2030,1616000,170385.0403470716
g11276i,2030,1616000,55678.08648648648
g11277i,2030,1616000,85394.40230991338
g11278i,2030,5983000,0.0
g11279i,2030,5983000,0.0
g11280i,2030,5983000,0.0
g11281i,2030,1600000,0.0
g11282i,2030,1600000,0.0
g11283i,2030,1600000,0.0
g11284i,2030,1600000,0.0
g11285i,2030,1600000,0.0
g11286i,2030,1600000,0.0
g11287i,2030,1600000,0.0
g11288i,2030,1600000,0.0
g11289i,2030,1616000,87897.24550898203
g11290i,2030,1616000,87897.24550898203
g11291i,2030,1616000,87897.24550898203
g11292i,2030,1616000,134021.48429752068
g11293i,2030,5983000,0.0
g11294i,2030,5983000,0.0
g11295i,2030,5983000,0.0
g11296i,2030,5983000,0.0
g11297i,2030,5983000,0.0
g11298i,2030,5983000,0.0
g11299i,2030,5983000,0.0
g11300i,2030,5983000,0.0
g11301i,2030,5983000,0.0
g11302i,2030,5983000,0.0
g11303i,2030,5983000,0.0
g11304i,2030,1616000,198662.61285347043
g11305i,2030,1616000,157350.45714285717
g11306i,2030,1616000,161050.36985743378
g11307i,2030,1616000,161050.36985743378
g11308i,2030,1616000,856064.7428571428
g11309i,2030,1616000,856064.7428571428
g11310i,2030,1616000,856064.7428571428
g11311i,2030,1616000,856064.7428571428
g11312i,2030,1616000,856064.7428571428
g11313i,2030,1616000,856064.7428571428
g11314i,2030,5983000,0.0
g11315i,2030,5983000,0.0
g11316i,2030,5983000,0.0
g11317i,2030,5983000,0.0
g11318i,2030,5983000,0.0
g11319i,2030,5983000,0.0
g11320i,2030,5983000,0.0
g11321i,2030,1616000,869237.7460701329
g11322i,2030,1616000,869237.7460701329
g11323i,2030,1616000,869237.7460701329
g11324i,2030,1616000,869237.7460701329
g11325i,2030,1616000,869237.7460701329
g11326i,2030,1616000,869237.7460701329
g11327i,2030,1616000,118366.39828326179
g11328i,2030,1616000,118366.39828326179
g11329i,2030,5983000,0.0
g11330i,2030,5983000,0.0
g11331i,2030,5983000,0.0
g11332i,2030,5983000,0.0
g11333i,2030,1616000,48300.06013858021
g11334i,2030,1616000,48300.06013858021
g11335i,2030,1616000,48300.06013858021
g11336i,2030,1616000,956679.6000000002
g11337i,2030,1616000,56201.59503722085
g11338i,2030,1616000,56201.59503722085
g11339i,2030,1616000,260471.04827586206
g11340i,2030,1956000,0.0
g11341i,2030,1956000,0.0
g11342i,2030,1616000,270046.30967741937
g11343i,2030,1616000,270046.30967741937
g11344i,2030,1600000,0.0
g11345i,2030,1616000,222646.81222707423
g11346i,2030,1616000,222646.81222707423
g11347i,2030,1600000,0.0
g11348i,2030,1600000,0.0
g11349i,2030,1600000,0.0
g11350i,2030,1600000,0.0
g11351i,2030,1600000,0.0
g11352i,2030,1956000,0.0
g11353i,2030,1600000,0.0
g11354i,2030,1600000,0.0
g11355i,2030,1616000,140308.64529616723
g11356i,2030,1956000,0.0
g11357i,2030,1956000,0.0
g11358i,2030,1956000,0.0
g11359i,2030,1600000,0.0
g11360i,2030,1600000,0.0
g11361i,2030,1600000,0.0
g11362i,2030,1616000,121948.93333333332
g11363i,2030,1616000,121948.93333333332
g11364i,2030,1616000,121948.93333333332
g11365i,2030,1616000,121948.93333333332
g11366i,2030,1616000,121948.93333333332
g11367i,2030,1616000,121948.93333333332
g11368i,2030,1616000,604527.6000000001
g11369i,2030,1616000,88038.0
g11370i,2030,1616000,88038.0
g11371i,2030,1616000,88038.0
g11372i,2030,1616000,88038.0
g11373i,2030,1616000,88038.0
g11374i,2030,1616000,139039.32413793105
g11375i,2030,1600000,0.0
g11376i,2030,1616000,111514.79999999999
g11377i,2030,1600000,0.0
g11378i,2030,1616000,159034.10602409643
g11379i,2030,1600000,0.0
g11380i,2030,1956000,0.0
g11381i,2030,1956000,0.0
g11382i,2030,1600000,0.0
g11383i,2030,1600000,0.0
g11384i,2030,1616000,62813.360718870346
g11385i,2030,1616000,62813.360718870346
g11386i,2030,1616000,62813.360718870346
g11387i,2030,1616000,62813.360718870346
g11388i,2030,1616000,62813.360718870346
g11389i,2030,5255000,72833.43769633508
g11390i,2030,1616000,319883.9948497854
g11391i,2030,1616000,319883.9948497854
g11392i,2030,1616000,703389.6163583252
g11393i,2030,1616000,703389.6163583252
g11394i,2030,1616000,703389.6163583252
g11395i,2030,1616000,306256.7803278689
g11396i,2030,1616000,306256.7803278689
g11397i,2030,1616000,134021.48429752068
g11398i,2030,1956000,0.0
g11399i,2030,1956000,0.0
g11400i,2030,1600000,0.0
g11401i,2030,1600000,0.0
g11402i,2030,1600000,0.0
g11403i,2030,1600000,0.0
g11404i,2030,1616000,70031.09787867511
g11405i,2030,1616000,70031.09787867511
g11406i,2030,1616000,70031.09787867511
g11407i,2030,1616000,70031.09787867511
g11408i,2030,1616000,215445.802247191
g11409i,2030,1616000,159034.10602409643
g11410i,2030,1616000,476441.27687296417
g11411i,2030,1616000,476441.27687296417
g11412i,2030,1616000,1068807.5999999999
g11413i,2030,1600000,0.0
g11414i,2030,1600000,0.0
g11415i,2030,1600000,0.0
g11416i,2030,1600000,0.0
g11417i,2030,1600000,0.0
g11418i,2030,1616000,38201.28421052632
g11419i,2030,1600000,0.0
g11420i,2030,1600000,0.0
g11421i,2030,1600000,0.0
g11422i,2030,1616000,162824.91958762886
g11423i,2030,5983000,0.0
g11424i,2030,5983000,0.0
g11425i,2030,5983000,0.0
g11426i,2030,5983000,0.0
g11427i,2030,1956000,0.0
g11428i,2030,1956000,0.0
g11429i,2030,1956000,0.0
g11430i,2030,1956000,0.0
g11431i,2030,1956000,0.0
g11432i,2030,1956000,0.0
g11433i,2030,1956000,0.0
g11434i,2030,1956000,0.0
g11435i,2030,1956000,0.0
g11436i,2030,1956000,0.0
g11437i,2030,1956000,0.0
g11438i,2030,1956000,0.0
g11439i,2030,1956000,0.0
g11440i,2030,1956000,0.0
g11441i,2030,1956000,0.0
g11442i,2030,1956000,0.0
g11443i,2030,1956000,0.0
g11444i,2030,1616000,300460.61204819276
g11445i,2030,1616000,300460.61204819276
g11446i,2030,1616000,300460.61204819276
g11447i,2030,1616000,300460.61204819276
g11448i,2030,1956000,0.0
g11449i,2030,1956000,0.0
g11450i,2030,1956000,0.0
g11451i,2030,1956000,0.0
g11452i,2030,1616000,129401.88571428572
g11453i,2030,1616000,129401.88571428572
g11454i,2030,1616000,129401.88571428572
g11455i,2030,1616000,129401.88571428572
g11456i,2030,1956000,0.0
g11457i,2030,1956000,0.0
g11458i,2030,1956000,0.0
g11459i,2030,1600000,0.0
g11460i,2030,1616000,300460.61204819276
g11461i,2030,1616000,300460.61204819276
g11462i,2030,1616000,303326.9939148073
g11463i,2030,1616000,303326.9939148073
g11464i,2030,1616000,175345.18253079508
g11465i,2030,1616000,175345.18253079508
g11466i,2030,1616000,175345.18253079508
g11467i,2030,1616000,175345.18253079508
g11468i,2030,1616000,134021.48429752068
g11469i,2030,1616000,134021.48429752068
g11470i,2030,1616000,134021.48429752068
g11471i,2030,1616000,134021.48429752068
g11472i,2030,1616000,134021.48429752068
g11473i,2030,1616000,103633.99926713081
g11474i,2030,1616000,103633.99926713081
g11475i,2030,1616000,103633.99926713081
g11476i,2030,1600000,0.0
g11477i,2030,1600000,0.0
g11478i,2030,1600000,0.0
g11479i,2030,1600000,0.0
g11480i,2030,1956000,0.0
g11481i,2030,1956000,0.0
g11482i,2030,1616000,170717.1652173913
g11483i,2030,1616000,604527.6000000001
g11484i,2030,1616000,150672.0
g11485i,2030,1616000,150672.0
g11486i,2030,1616000,150672.0
g11487i,2030,1616000,585594.6967741937
g11488i,2030,1616000,336297.19276018103
g11489i,2030,1956000,0.0
g11490i,2030,1616000,470539.87909967836
g11491i,2030,1616000,470539.87909967836
g11492i,2030,1616000,162824.91958762886
g11493i,2030,1616000,408887.6
g11494i,2030,1616000,408887.6
g11495i,2030,1956000,0.0
g11496i,2030,1616000,170717.1652173913
g11497i,2030,1616000,39008.48495897903
g11498i,2030,1616000,39008.48495897903
g11499i,2030,1616000,39008.48495897903
g11500i,2030,1616000,39008.48495897903
g11501i,2030,1616000,682045.3358490567
g11502i,2030,1616000,170717.1652173913
g11503i,2030,1616000,509100.87927424983
g11504i,2030,1616000,509100.87927424983
g11505i,2030,1616000,509100.87927424983
g11506i,2030,1616000,252219.1339107262
g11507i,2030,1616000,252219.1339107262
g11508i,2030,1616000,252219.1339107262
g11509i,2030,1616000,252219.1339107262
g11510i,2030,1616000,252219.1339107262
g11511i,2030,1616000,252219.1339107262
g11512i,2030,1616000,170717.1652173913
g11513i,2030,1616000,49915.12293577982
g11514i,2030,1616000,49915.12293577982
g11515i,2030,1616000,68644.12173913045
g11516i,2030,1616000,138001.44615384616
g11517i,2030,1616000,721911.6
g11518i,2030,1616000,146014.10756608934
g11519i,2030,1616000,146014.10756608934
g11520i,2030,1956000,0.0
g11521i,2030,1616000,52508.77700693755
g11522i,2030,1616000,52508.77700693755
g11523i,2030,1616000,52508.77700693755
g11524i,2030,1616000,170717.1652173913
g11525i,2030,1616000,51145.885714285716
g11526i,2030,1616000,51145.885714285716
g11527i,2030,1616000,51145.885714285716
g11528i,2030,1616000,134021.48429752068
g11529i,2030,1616000,751257.6000000001
g11530i,2030,1616000,751257.6000000001
g11531i,2030,1616000,751257.6000000001
g11532i,2030,1616000,751257.6000000001
g11533i,2030,1616000,199598.29767441857
g11534i,2030,1616000,817953.0545454544
g11535i,2030,1616000,817953.0545454544
g11536i,2030,1616000,488088.2404809619
g11537i,2030,1616000,488088.2404809619
g11538i,2030,1616000,488088.2404809619
g11539i,2030,1616000,488088.2404809619
g11540i,2030,1616000,471997.27741935477
g11541i,2030,1616000,471997.27741935477
g11542i,2030,1616000,272142.52258764004
g11543i,2030,1616000,272142.52258764004
g11544i,2030,1616000,272142.52258764004
g11545i,2030,5983000,0.0
g11546i,2030,5983000,0.0
g11547i,2030,5983000,0.0
g11548i,2030,1956000,0.0
g11549i,2030,1600000,0.0
g11550i,2030,1600000,0.0
g11551i,2030,1600000,0.0
g11552i,2030,1600000,0.0
g11553i,2030,1616000,39594.60930914994
g11554i,2030,1616000,39594.60930914994
g11555i,2030,1616000,39594.60930914994
g11556i,2030,1616000,39594.60930914994
g11557i,2030,1616000,39594.60930914994
g11558i,2030,1616000,39594.60930914994
g11559i,2030,1616000,174119.6
g11560i,2030,1616000,174119.6
g11561i,2030,1616000,515344.9187279151
g11562i,2030,1616000,515344.9187279151
g11563i,2030,1616000,163728.7618257261
g11564i,2030,1956000,0.0
g11565i,2030,1956000,0.0
g11566i,2030,1956000,0.0
g11567i,2030,1956000,0.0
g11568i,2030,1956000,0.0
g11569i,2030,1956000,0.0
g11570i,2030,1616000,53949.48606811145
g11571i,2030,1616000,53949.48606811145
g11572i,2030,7186000,74117.97158846317
g11573i,2030,7186000,74117.97158846317
g11574i,2030,1616000,543207.6
g11575i,2030,1616000,543207.6
g11576i,2030,1616000,330631.60000000003
g11577i,2030,1600000,0.0
g11578i,2030,1600000,0.0
g11579i,2030,1600000,0.0
g11580i,2030,1600000,0.0
g11581i,2030,1600000,0.0
g11582i,2030,1600000,0.0
g11583i,2030,1600000,0.0
g11584i,2030,1600000,0.0
g11585i,2030,1600000,0.0
g11586i,2030,1616000,75497.47600000001
g11587i,2030,1616000,40692.22418879056
g11588i,2030,1616000,41084.399999999994
g11589i,2030,1616000,41084.399999999994
g11590i,2030,1616000,107902.98461538462
g11591i,2030,1616000,107902.98461538462
g11592i,2030,1616000,107902.98461538462
g11593i,2030,1616000,48229.51304347826
g11594i,2030,1616000,48229.51304347826
g11595i,2030,1616000,51150.27289612802
g11596i,2030,1616000,51150.27289612802
g11597i,2030,1616000,51150.27289612802
g11598i,2030,1616000,82700.2292051756
g11599i,2030,1616000,82700.2292051756
g11600i,2030,1616000,82700.2292051756
g11601i,2030,1616000,82700.2292051756
g11602i,2030,1616000,82700.2292051756
g11603i,2030,1616000,82700.2292051756
g11604i,2030,1616000,197736.50025575448
g11605i,2030,1616000,214340.56089385474
g11606i,2030,1616000,214340.56089385474
g11607i,2030,1616000,214340.56089385474
g11608i,2030,5983000,0.0
g11609i,2030,5983000,0.0
g11610i,2030,5983000,0.0
g11611i,2030,5983000,0.0
g11612i,2030,5983000,0.0
g11613i,2030,5983000,0.0
g11614i,2030,5983000,0.0
g11615i,2030,5983000,0.0
g11616i,2030,5983000,0.0
g11617i,2030,5983000,0.0
g11618i,2030,5983000,0.0
g11619i,2030,5983000,0.0
g11620i,2030,5983000,0.0
g11621i,2030,1616000,346721.61869158875
g11622i,2030,1616000,346721.61869158875
g11623i,2030,1956000,0.0
g11624i,2030,1616000,43274.527696793004
g11625i,2030,1616000,43274.527696793004
g11626i,2030,1616000,43274.527696793004
g11627i,2030,1616000,170717.1652173913
g11628i,2030,5983000,0.0
g11629i,2030,5983000,0.0
g11630i,2030,5983000,0.0
g11631i,2030,5983000,0.0
g11632i,2030,5983000,0.0
g11633i,2030,5983000,0.0
g11634i,2030,5983000,0.0
g11635i,2030,1616000,241908.2369426752
g11636i,2030,1616000,241908.2369426752
g11637i,2030,1616000,241908.2369426752
g11638i,2030,1956000,0.0
g11639i,2030,1600000,0.0
g11640i,2030,1600000,0.0
g11641i,2030,1600000,0.0
g11642i,2030,1600000,0.0
g11643i,2030,1616000,140308.64529616723
g11644i,2030,1616000,251360.82973780285
g11645i,2030,1616000,251360.82973780285
g11646i,2030,1616000,251360.82973780285
g11647i,2030,1616000,251360.82973780285
g11648i,2030,1616000,189389.06341463412
g11649i,2030,1616000,189389.06341463412
g11650i,2030,1616000,189389.06341463412
g11651i,2030,1600000,0.0
g11652i,2030,1600000,0.0
g11653i,2030,1600000,0.0
g11654i,2030,1600000,0.0
g11655i,2030,1616000,137183.8308998302
g11656i,2030,1956000,0.0
g11657i,2030,1616000,134021.48429752068
g11658i,2030,1600000,0.0
g11659i,2030,1600000,0.0
g11660i,2030,1600000,0.0
g11661i,2030,1600000,0.0
g11662i,2030,1600000,0.0
g11663i,2030,1600000,0.0
g11664i,2030,1600000,0.0
g11665i,2030,1600000,0.0
g11666i,2030,1600000,0.0
g11667i,2030,1600000,0.0
g11668i,2030,1600000,0.0
g11669i,2030,1600000,0.0
g11670i,2030,1600000,0.0
g11671i,2030,1600000,0.0
g11672i,2030,1600000,0.0
g11673i,2030,1600000,0.0
g11674i,2030,1600000,0.0
g11675i,2030,1600000,0.0
g11676i,2030,1600000,0.0
g11677i,2030,1600000,0.0
g11678i,2030,1600000,0.0
g11679i,2030,1600000,0.0
g11680i,2030,1600000,0.0
g11681i,2030,1600000,0.0
g11682i,2030,1600000,0.0
g11683i,2030,1600000,0.0
g11684i,2030,1600000,0.0
g11685i,2030,1956000,0.0
g11686i,2030,1600000,0.0
g11687i,2030,1616000,70432.16080402011
g11688i,2030,1616000,70432.16080402011
g11689i,2030,1616000,70432.16080402011
g11690i,2030,1616000,70432.16080402011
g11691i,2030,1616000,70432.16080402011
g11692i,2030,1616000,70432.16080402011
g11693i,2030,1616000,995807.6
g11694i,2030,1616000,150495.1471698113
g11695i,2030,1616000,150495.1471698113
g11696i,2030,1616000,58366.03472222221
g11697i,2030,1616000,58366.03472222221
g11698i,2030,1616000,58366.03472222221
g11699i,2030,1616000,58366.03472222221
g11700i,2030,1616000,58366.03472222221
g11701i,2030,1616000,58366.03472222221
g11702i,2030,1616000,291655.84902723733
g11703i,2030,1616000,291655.84902723733
g11704i,2030,1616000,38757.87027027027
g11705i,2030,1616000,38757.87027027027
g11706i,2030,1616000,982407.6
g11707i,2030,1616000,159034.10602409643
g11708i,2030,1616000,317311.42978723405
g11709i,2030,1600000,0.0
g11710i,2030,1600000,0.0
g11711i,2030,1600000,0.0
g11712i,2030,1616000,162228.54455852153
g11713i,2030,1616000,136981.1593220339
g11714i,2030,1616000,136981.1593220339
g11715i,2030,5255000,198358.99622158043
g11716i,2030,5255000,167387.3995714105
g11717i,2030,5255000,235490.4228122362
g11718i,2030,5255000,184997.18400000004
g11719i,2030,5255000,184997.18400000004
g11720i,2030,1616000,369759.5999999999
g11721i,2030,1616000,758980.2315789474
g11722i,2030,1616000,758980.2315789474
g11723i,2030,1600000,0.0
g11724i,2030,1956000,0.0
g11725i,2030,1600000,0.0
g11726i,2030,1600000,0.0
g11727i,2030,1600000,0.0
g11728i,2030,1600000,0.0
g11729i,2030,1600000,0.0
g11730i,2030,1616000,134021.48429752068
g11731i,2030,1600000,0.0
g11732i,2030,1600000,0.0
g11733i,2030,1616000,808960.408988764
g11734i,2030,1616000,300460.61204819276
g11735i,2030,1616000,300460.61204819276
g11736i,2030,1616000,657883.9636363636
g11737i,2030,1616000,657883.9636363636
g11738i,2030,1616000,657883.9636363636
g11739i,2030,1600000,0.0
g11740i,2030,1616000,55406.65915311544
g11741i,2030,1616000,55406.65915311544
g11742i,2030,1616000,55406.65915311544
g11743i,2030,1616000,50673.51549295775
g11744i,2030,1616000,50673.51549295775
g11745i,2030,1616000,50673.51549295775
g11746i,2030,1616000,50673.51549295775
g11747i,2030,1616000,369759.5999999999
g11748i,2030,1616000,408887.6
g11749i,2030,1616000,158750.68617234466
g11750i,2030,1600000,0.0
g11751i,2030,1600000,0.0
g11752i,2030,1956000,0.0
g11753i,2030,1956000,0.0
g11754i,2030,1956000,0.0
g11755i,2030,5983000,0.0
g11756i,2030,5983000,0.0
g11757i,2030,5983000,0.0
g11758i,2030,5983000,0.0
g11759i,2030,5983000,0.0
g11760i,2030,5983000,0.0
g11761i,2030,1600000,0.0
g11762i,2030,1616000,305078.6204081633
g11763i,2030,1616000,305078.6204081633
g11764i,2030,1616000,160758.81951219513
g11765i,2030,1600000,0.0
g11766i,2030,1600000,0.0
g11767i,2030,1600000,0.0
g11768i,2030,1616000,53359.07208121828
g11769i,2030,1616000,53359.07208121828
g11770i,2030,1616000,53359.07208121828
g11771i,2030,1600000,0.0
g11772i,2030,1600000,0.0
g11773i,2030,1600000,0.0
g11774i,2030,5983000,0.0
g11775i,2030,5983000,0.0
g11776i,2030,5983000,0.0
g11777i,2030,1616000,161343.11020408163
g11778i,2030,1600000,0.0
g11779i,2030,1956000,0.0
g11780i,2030,1616000,567845.1
g11781i,2030,1616000,567845.1
g11782i,2030,1616000,367135.2952853598
g11783i,2030,1616000,367135.2952853598
g11784i,2030,1600000,0.0
g11785i,2030,5983000,0.0
g11786i,2030,5983000,0.0
g11787i,2030,5983000,0.0
g11788i,2030,5983000,0.0
g11789i,2030,1956000,0.0
g11790i,2030,1956000,0.0
g11791i,2030,1616000,144876.05854716297
g11792i,2030,1616000,144876.05854716297
g11793i,2030,1616000,144876.05854716297
g11794i,2030,1616000,144876.05854716297
g11795i,2030,1616000,144876.05854716297
g11796i,2030,1616000,103919.36470588234
g11797i,2030,1616000,158750.68617234466
g11798i,2030,1616000,158750.68617234466
g11799i,2030,1616000,158750.68617234466
g11800i,2030,1616000,772494.9196141479
g11801i,2030,1616000,401003.4251497006
g11802i,2030,1616000,401003.4251497006
g11803i,2030,1616000,401003.4251497006
g11804i,2030,1616000,772494.9196141479
g11805i,2030,1616000,772494.9196141479
g11806i,2030,1616000,224755.83529411769
g11807i,2030,1600000,0.0
g11808i,2030,1600000,0.0
g11809i,2030,1600000,0.0
g11810i,2030,1616000,646450.4571428573
g11811i,2030,1616000,646450.4571428573
g11812i,2030,1616000,646450.4571428573
g11813i,2030,1616000,646450.4571428573
g11814i,2030,1616000,159034.10602409643
g11815i,2030,1600000,0.0
g11816i,2030,1600000,0.0
g11817i,2030,1600000,0.0
g11818i,2030,1600000,0.0
g11819i,2030,1600000,0.0
g11820i,2030,1616000,721911.6
g11821i,2030,1616000,721911.6
g11822i,2030,1616000,721911.6
g11823i,2030,1616000,721911.6
g11824i,2030,1600000,0.0
g11825i,2030,1600000,0.0
g11826i,2030,1600000,0.0
g11827i,2030,1600000,0.0
g11828i,2030,1600000,0.0
g11829i,2030,1600000,0.0
g11830i,2030,1600000,0.0
g11831i,2030,1600000,0.0
g11832i,2030,1600000,0.0
g11833i,2030,1600000,0.0
g11834i,2030,1600000,0.0
g11835i,2030,1600000,0.0
g11836i,2030,1616000,115427.6
g11837i,2030,1616000,115427.6
g11838i,2030,5983000,0.0
g11839i,2030,5983000,0.0
g11840i,2030,1600000,0.0
g11841i,2030,1616000,159034.10602409643
g11842i,2030,1600000,0.0
g11843i,2030,5983000,0.0
g11844i,2030,5983000,0.0
g11845i,2030,5983000,0.0
g11846i,2030,5983000,0.0
g11847i,2030,1616000,322501.10649350646
g11848i,2030,1616000,322501.10649350646
g11849i,2030,1616000,322501.10649350646
g11850i,2030,1616000,322501.10649350646
g11851i,2030,1616000,161343.11020408163
g11852i,2030,1616000,161343.11020408163
g11853i,2030,1616000,161343.11020408163
g11854i,2030,1616000,161343.11020408163
g11855i,2030,1616000,158750.68617234466
g11856i,2030,1616000,646450.4571428573
g11857i,2030,1616000,646450.4571428573
g11858i,2030,1616000,646450.4571428573
g11859i,2030,1616000,646450.4571428573
g11860i,2030,1616000,134021.48429752068
g11861i,2030,1616000,134021.48429752068
g11862i,2030,1616000,167459.51489361702
g11863i,2030,1616000,48296.41830065359
g11864i,2030,1616000,48296.41830065359
g11865i,2030,1616000,48296.41830065359
g11866i,2030,1600000,0.0
g11867i,2030,1616000,53482.762836185815
g11868i,2030,1616000,53482.762836185815
g11869i,2030,1616000,53482.762836185815
g11870i,2030,1616000,53482.762836185815
g11871i,2030,1616000,53482.762836185815
g11872i,2030,1616000,408887.6
g11873i,2030,1956000,0.0
g11874i,2030,1956000,0.0
g11875i,2030,1956000,0.0
g11876i,2030,1956000,0.0
g11877i,2030,1956000,0.0
g11878i,2030,1956000,0.0
g11879i,2030,1616000,49915.12293577982
g11880i,2030,1616000,49915.12293577982
